student_id,text_curhat,emotion,row_status
MHS_05271,"Mood langsung naik, akhirnya bisa melewati revisi terakhir diterima tanpa catatan tambahan dengan hasil baik, tinggal fokus buat langkah berikutnya.",Joy,clean
MHS_06784,"Rutinitas normal seperti biasa, mau bimbingan bab 2 pagi ini bareng teman-teman, yang penting kewajiban kelar satu-satu.",Neutral,clean
MHS_01245,"Dibuat frustrasi terus, kerja keras buat revisi yang standarnya terus berubah tapi hasilnya tidak hadir tanpa pemberitahuan sebelumnya, bener-bener gak dihargai usahanya.",Anger,clean
MHS_D01755,"   Rasanya mau meledak, diperlakuin semena-mena sama partner kelompok tugas akhir soal menghilang saat paling dibutuhkan untuk kerja kelompok, bener-bener gak dihargai usahanya.  ",Joy,dirty_whitespace
MHS_05555,"Akhirnya kabar baik datang, dibantu komunitas belajar angkatan yang sangat suportif dan tidak pernah mempersulit selama proses ini, ini jadi motivasi buat terus maju.",Joy,clean
MHS_05592,"Hari ini fokus ke, mau bimbingan bab 2 pagi ini bareng teman-teman, menjaga produktivitas harian.",Neutral,clean
MHS_03591,"Sabar ada batasnya, kerja keras buat revisi yang standarnya terus berubah tapi hasilnya tidak hadir tanpa pemberitahuan sebelumnya, bener-bener gak dihargai usahanya.",Anger,clean
MHS_03156,"Tiap malam gelisah, dengan kondisi sekarang, ngadepin bimbingan draf final besok rasanya mustahil, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_00614,"Overthinking banget belakangan ini, kalau nanti draf revisian akhir ditolak lagi beneran kejadian, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_08878,"Alhamdulillah seneng banget hari ini, setelah sekian lama berjuang, revisi terakhir diterima tanpa catatan tambahan terwujud juga, tinggal fokus buat langkah berikutnya.",Joy,clean
MHS_05266,"Rencananya hari ini, fokus merapikan format daftar pustaka di kosan, standar hari-hari mahasiswa.",Neutral,clean
MHS_02733,"Kepikiran terus ga bisa berhenti, takut banget kalau blank total saat presentasi nanti di depan semua orang, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_01767,"Bisa-bisanya diperlakuin kayak gini, urusan format laporan yang berubah-ubah ga kelar-kelar karena selalu berubah keputusannya setiap pertemuan, padahal udah usaha keras banget.",Anger,clean
MHS_00742,"Kepikiran terus ga bisa berhenti, ada ekspektasi orang tua yang sangat tinggi yang bikin makin ga sanggup, kepikiran terus sampe susah tidur.",Fear,clean
MHS_D02095,"Hari yang luar biasa, perjuangan buat selesai sidang sempro dengan lancar akhirnya terbayar, alhamdulillah semuanya lancar.",Joy,dirty_duplicate
MHS_D01570,"   Rutinitas normal seperti biasa, ada agenda kuliah umum di aula yang harus diselesaikan, lumayan bisa progress dikit-dikit.  ",Neutral,dirty_whitespace
MHS_06376,"Bener-bener bikin emosi, diperlakuin semena-mena sama partner kelompok tugas akhir soal tidak memberikan feedback draf selama berbulan-bulan, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_04832,"Kepikiran terus ga bisa berhenti, beasiswa yang bergantung pada IPK semester ini yang terus menumpuk bikin langsung panik dan tidak bisa fokus sama sekali, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_09255,"Gak sia-sia perjuangan selama ini, dibantu komunitas belajar angkatan yang selalu ada saat paling dibutuhkan selama proses ini, malam ini bisa tidur tenang.",Joy,clean
MHS_07301,"Dibuat frustrasi terus, harusnya sistem birokrasi kampus yang berbelit beres tapi koordinator magang justru menegur di depan seluruh kelas, bener-bener gak dihargai usahanya.",Anger,clean
MHS_02427,"Gak sia-sia perjuangan selama ini, karena judul skripsi akhirnya disetujui kaprodi setelah usaha panjang, alhamdulillah semuanya lancar.",Joy,clean
MHS_02898,"Bisa-bisanya diperlakuin kayak gini, udah bersabar tapi dosen penguji tetap memberi deadline baru yang tidak masuk akal, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_06512,"Duh, pengen nangis rasanya, habis ngalamin surat izin penelitian belum keluar juga pas lagi coba fokus menyusun daftar pertanyaan kuesioner, rasanya pengen menyerah aja.",Sadness,clean
MHS_05767,"Gak sia-sia perjuangan selama ini, punya dosen pembimbing yang pengertian yang sabar dan konsisten dalam membimbing, rasanya beban berkurang banyak.",Joy,clean
MHS_02921,"Bisa-bisanya diperlakuin kayak gini, udah bersabar tapi ketua himpunan tetap tidak memberikan feedback draf selama berbulan-bulan, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_D01615,"   Gak habis pikir sama situasi ini, ngejalanin revisi yang standarnya terus berubah dengan susah payah tapi memberi tugas tambahan mendekati deadline rapat, entah sampai kapan harus begini terus.  ",Anger,dirty_whitespace
MHS_02907,"Gak habis pikir sama situasi ini, kerja keras buat instruksi yang kontradiktif dari dua pembimbing tapi hasilnya selalu berubah keputusannya setiap pertemuan, males banget sumpah.",Anger,clean
MHS_D01467,"   Agenda siang ini, nyicil laporan pertanggungjawaban proker sambil mencatat poin penting dari buku referensi, standar hari-hari mahasiswa.  ",Fear,dirty_whitespace
MHS_D01913,"   Jadwal hari ini, fokus menyusun daftar pertanyaan kuesioner di kosan, semoga semuanya berjalan lancar.  ",Neutral,dirty_whitespace
MHS_03732,"Deg-degan parah nih, kalau nanti blank total saat presentasi nanti beneran kejadian, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_08009,"Gak ada yang spesial hari ini, mulai hari dengan membaca ulang jurnal-jurnal acuan dulu sebelum kuliah, standar hari-hari mahasiswa.",Neutral,clean
MHS_00315,"Overthinking banget belakangan ini, belum siap sama sekali buat ngadepin ujian komprehensif yang semakin dekat, semoga kuat ngadepin semuanya.",Fear,clean
MHS_04429,"Bisa-bisanya diperlakuin kayak gini, diperlakuin semena-mena sama dosen penguji soal menghilang saat paling dibutuhkan untuk kerja kelompok, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_02294,"Rasanya mau meledak, udah bersabar tapi koordinator magang tetap menegur di depan seluruh kelas, padahal udah usaha keras banget.",Anger,clean
MHS_00946,"Overthinking banget belakangan ini, kalau nanti tidak bisa menjawab pertanyaan dosen penguji dengan benar beneran kejadian, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_02667,"Tiap malam gelisah, tiap inget presentasi sempro minggu ini langsung jantung berdebar kencang saat melihat notifikasinya, semoga kuat ngadepin semuanya.",Fear,clean
MHS_04194,"Hari yang luar biasa, berhasil ngelewatin fase sulit dan bab 3 resmi di-acc oleh dospem, semoga terus konsisten kayak gini.",Joy,clean
MHS_07398,"Jadwal hari ini, pergi ke ruang dosen pembimbing buat mengerjakan analisis data skripsi, cukup hari ini, besok lanjut lagi.",Neutral,clean
MHS_02513,"Alhamdulillah seneng banget hari ini, berhasil ngelewatin fase sulit dan bab 3 resmi di-acc oleh dospem, rasanya beban berkurang banyak.",Joy,clean
MHS_D02123,"Gak habis pikir sama situasi ini, diperlakuin semena-mena sama partner kelompok tugas akhir soal membatalkan jadwal bimbingan mendadak tanpa konfirmasi, bikin mood rusak seharian.",Anger,dirty_duplicate
MHS_03265,"Stres dan ngerasa sendirian, stuck di progress bimbingan minggu ini gara-gara deadline bertumpuk di minggu yang sama, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_08804,"Panik terus dari tadi, takut banget kalau blank total saat presentasi nanti di depan semua orang, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_09413,"Kepikiran terus ga bisa berhenti, belum siap sama sekali buat ngadepin sidang skripsi bulan depan, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_03556,"Bisa-bisanya diperlakuin kayak gini, urusan jadwal bimbingan yang tidak konsisten ga kelar-kelar karena selalu berubah keputusannya setiap pertemuan, padahal udah usaha keras banget.",Anger,clean
MHS_D00837,"Gak habis pikir sama situasi ini, ngejalanin revisi yang standarnya terus berubah dengan susah payah tapi tidak hadir tanpa pemberitahuan sebelumnya, bener-bener gak dihargai usahanya.",anger,dirty_typo_Anger
MHS_D01652,"   Gak tau lagi harus gimana, ngerasa tertinggal jauh karena metode penelitian harus diganti total dari awal pas lagi kejar laporan akhir magang, capek banget ya Allah.  ",Neutral,dirty_whitespace
MHS_06602,"Alhamdulillah seneng banget hari ini, dapet kabar kalau revisi terakhir diterima tanpa catatan tambahan, rasanya beban berkurang banyak.",Joy,clean
MHS_07252,"Jadwal hari ini, mulai hari dengan menyusun daftar pertanyaan kuesioner dulu sebelum kuliah, cukup hari ini, besok lanjut lagi.",Neutral,clean
MHS_00273,"Sumpah kesel banget hari ini, diperlakuin semena-mena sama ketua kelompok belajar soal menegur di depan seluruh kelas, bener-bener gak dihargai usahanya.",Anger,clean
MHS_D02143,"Gak bisa tenang sama sekali, ada tuntutan finansial keluarga yang mendesak yang bikin makin ga sanggup, takut banget kalau sampai ga berhasil.",Fear,dirty_duplicate
MHS_00764,"Bener-bener bikin emosi, sama partner kelompok tugas akhir yang memberi deadline baru yang tidak masuk akal, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_06999,"Jujur lagi di fase paling berat, ngetik buat skripsi ini tapi selalu ada revisi baru dari dosen penguji tiap ketemu bikin makin berat, sedihnya udah nembus-nembus.",Sadness,clean
MHS_07423,"Kepikiran terus ga bisa berhenti, beasiswa yang bergantung pada IPK semester ini yang terus menumpuk bikin langsung panik dan tidak bisa fokus sama sekali, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_04476,"Capek banget asli, stuck di syarat kelulusan semester ini gara-gara selalu ada revisi baru dari dosen penguji tiap ketemu, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_00351,"Capek banget asli, ngerasa tertinggal jauh karena dospem susah ditemui dan sering reschedule pas lagi kejar progress bimbingan minggu ini, sedihnya udah nembus-nembus.",Sadness,clean
MHS_02897,"Jujur lagi di fase paling berat, stuck di tugas akhir semester ini gara-gara otak udah buntu ga bisa mikir jernih, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_D01677,"   Tiap malam gelisah, mikirin bimbingan draf final besok yang makin deket tanggalnya, kepikiran terus sampe susah tidur.  ",Anger,dirty_whitespace
MHS_04116,"Capek banget asli, udah usaha keras buat menganalisis hasil wawancara tapi draf dibilang kurang layak oleh pembimbing bikin hancur semuanya, semoga ini cepet berlalu.",Sadness,clean
MHS_04714,"Hari ini fokus ke, fokus membaca ulang jurnal-jurnal acuan di kosan, menjaga produktivitas harian.",Neutral,clean
MHS_02331,"Jujur lagi di fase paling berat, udah usaha keras buat membaca ulang jurnal-jurnal acuan tapi dosen minta ganti metode pas udah di bab 4 bikin hancur semuanya, semoga besok lebih baik.",Sadness,clean
MHS_05603,"Agenda siang ini, nyicil draf proposal penelitian sambil merevisi bagian yang dikoreksi pembimbing, menjaga produktivitas harian.",Neutral,clean
MHS_09817,"Mood langsung naik, berhasil ngelewatin fase sulit dan berhasil mengumpulkan data lapangan sesuai target, siap gas lagi untuk target selanjutnya.",Joy,clean
MHS_00043,"Gak habis pikir sama situasi ini, harusnya revisi yang standarnya terus berubah beres tapi ketua himpunan justru membatalkan jadwal bimbingan mendadak tanpa konfirmasi, bikin mood rusak seharian.",Anger,clean
MHS_02055,"Kepikiran terus ga bisa berhenti, tekanan dari angkatan yang sudah banyak lulus yang terus menumpuk bikin langsung panik dan tidak bisa fokus sama sekali, semoga kuat ngadepin semuanya.",Fear,clean
MHS_08245,"Hampa banget rasanya hari ini, stuck di revisi bab 4 gara-gara otak udah buntu ga bisa mikir jernih, semoga besok lebih baik.",Sadness,clean
MHS_00223,"Bisa-bisanya diperlakuin kayak gini, harusnya jadwal bimbingan yang tidak konsisten beres tapi koordinator magang justru menghilang saat paling dibutuhkan untuk kerja kelompok, bener-bener gak dihargai usahanya.",Anger,clean
MHS_D01338,"   Mood langsung naik, dibantu keluarga di rumah yang sangat suportif dan tidak pernah mempersulit selama proses ini, tinggal fokus buat langkah berikutnya.  ",Fear,dirty_whitespace
MHS_07983,"Takut banget ya Allah, bayangin penilaian akhir magang pekan ini aja udah bikin jantung berdebar kencang saat melihat notifikasinya, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_D00926,"Makin hari makin enek, kerja keras buat revisi yang standarnya terus berubah tapi hasilnya hanya di-read tanpa balasan, males banget sumpah.",anger,dirty_typo_Anger
MHS_D02052,"Makin hari makin enek, urusan format laporan yang berubah-ubah ga kelar-kelar karena hanya di-read tanpa balasan, bener-bener gak dihargai usahanya.",Anger,dirty_duplicate
MHS_08078,"Takut banget ya Allah, dengan kondisi sekarang, ngadepin bimbingan draf final besok rasanya mustahil, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_D01593,"   Bener-bener bikin emosi, kerja keras buat format laporan yang berubah-ubah tapi hasilnya selalu berubah keputusannya setiap pertemuan, ga ngerti lagi cara mikirnya.  ",Anger,dirty_whitespace
MHS_D01160,"   Jadwal hari ini, pergi ke aula utama gedung kuliah buat menyerahkan berkas administrasi, menjaga produktivitas harian.  ",Sadness,dirty_whitespace
MHS_00499,"Overthinking banget belakangan ini, bayangin penilaian akhir magang pekan ini aja udah bikin jantung berdebar kencang saat melihat notifikasinya, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_00700,"Bisa-bisanya diperlakuin kayak gini, udah bersabar tapi ketua himpunan tetap membatalkan jadwal bimbingan mendadak tanpa konfirmasi, padahal udah usaha keras banget.",Anger,clean
MHS_05293,"Gak bisa tenang sama sekali, ada beasiswa yang bergantung pada IPK semester ini yang bikin makin ga sanggup, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_06589,"Sumpah kesel banget hari ini, situasi jadwal bimbingan yang tidak konsisten makin parah karena mengabaikan pertanyaan yang sudah dikirim lewat email, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_08181,"Mood drop drastis hari ini, ngerasa tertinggal jauh karena selalu ada revisi baru dari dosen penguji tiap ketemu pas lagi kejar progress bimbingan minggu ini, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_03700,"Agenda siang ini, mau konsultasi judul skripsi bareng teman-teman, cukup hari ini, besok lanjut lagi.",Neutral,clean
MHS_01629,"Kepikiran terus ga bisa berhenti, ada tuntutan finansial keluarga yang mendesak yang bikin makin ga sanggup, kepikiran terus sampe susah tidur.",Fear,clean
MHS_D01117,"   Kepikiran terus ga bisa berhenti, dengan kondisi sekarang, ngadepin presentasi sempro minggu ini rasanya mustahil, takut banget kalau sampai ga berhasil.  ",Fear,dirty_whitespace
MHS_01140,"Deg-degan parah nih, takut banget kalau gagal mendapat nilai minimal di depan semua orang, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_05556,"Hampa banget rasanya hari ini, habis ngalamin draf dibilang kurang layak oleh pembimbing pas lagi coba fokus membaca ulang jurnal-jurnal acuan, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_03057,"Mood drop drastis hari ini, udah usaha keras buat merapikan format daftar pustaka tapi surat izin penelitian belum keluar juga bikin hancur semuanya, rasanya pengen menyerah aja.",Sadness,clean
MHS_03532,"Overthinking banget belakangan ini, bayangin sidang skripsi bulan depan aja udah bikin jantung berdebar kencang saat melihat notifikasinya, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_05436,"Sumpah kesel banget hari ini, kerja keras buat sistem birokrasi kampus yang berbelit tapi hasilnya tidak hadir tanpa pemberitahuan sebelumnya, bener-bener gak dihargai usahanya.",Anger,clean
MHS_04710,"Rutinitas normal seperti biasa, fokus membaca ulang jurnal-jurnal acuan di kosan, cukup hari ini, besok lanjut lagi.",Neutral,clean
MHS_D02112,"Alhamdulillah seneng banget hari ini, berhasil ngelewatin fase sulit dan berhasil mengumpulkan data lapangan sesuai target, rasanya beban berkurang banyak.",Joy,dirty_duplicate
MHS_01982,"Rasanya mau meledak, sama dosen pembimbing utama yang mengubah standar penilaian di tengah proses, capek ngadepin situasi kayak gini terus.",Anger,clean
MHS_04907,"Dibuat frustrasi terus, diperlakuin semena-mena sama ketua himpunan soal menghilang saat paling dibutuhkan untuk kerja kelompok, padahal udah usaha keras banget.",Anger,clean
MHS_05230,"Capek banget asli, ngetik buat revisi bab 4 tapi selalu ada revisi baru dari dosen penguji tiap ketemu bikin makin berat, semoga ini cepet berlalu.",Sadness,clean
MHS_03151,"Hari ini fokus ke, mau rapat bulanan organisasi bareng teman-teman, yang penting kewajiban kelar satu-satu.",Neutral,clean
